His Butler's Sister,1944,17,SOUND RECORDING,"Universal Studio Sound Department, Bernard B. Brown, Sound Director",FALSE
Hollywood Canteen,1944,17,SOUND RECORDING,"Warner Bros. Studio Sound Department, Nathan Levinson, Sound Director",FALSE
It Happened Tomorrow,1944,17,SOUND RECORDING,"Sound Service, Inc., Jack Whitney, Sound Director",FALSE
Kismet,1944,17,SOUND RECORDING,"Metro-Goldwyn-Mayer Studio Sound Department, Douglas Shearer, Sound Director",FALSE
Music in Manhattan,1944,17,SOUND RECORDING,"RKO Radio Studio Sound Department, Stephen Dunn, Sound Director",FALSE
Voice in the Wind,1944,17,SOUND RECORDING,"RCA Sound, W. M. Dalgleish, Sound Director",FALSE
Wilson,1944,17,SOUND RECORDING,"20th Century-Fox Studio Sound Department, E. H. Hansen, Sound Director",TRUE
The Adventures of Mark Twain,1944,17,SPECIAL EFFECTS,"Photographic Effects by Paul Detlefsen, John Crouse; Sound Effects by Nathan Levinson",FALSE
Days of Glory,1944,17,SPECIAL EFFECTS,"Photographic Effects by Vernon L. Walker; Sound Effects by James G. Stewart, Roy Granville",FALSE
Secret Command,1944,17,SPECIAL EFFECTS,"Photographic Effects by David Allen, Ray Cory, Robert Wright; Sound Effects by Russell Malmgren, Harry Kusnick",FALSE
Since You Went Away,1944,17,SPECIAL EFFECTS,Photographic Effects by John R. Cosgrove; Sound Effects by Arthur Johns,FALSE
The Story of Dr. Wassell,1944,17,SPECIAL EFFECTS,"Photographic Effects by Gordon Jennings, Farciot Edouart; Sound Effects by George Dutton",FALSE
Thirty Seconds over Tokyo,1944,17,SPECIAL EFFECTS,"Photographic Effects by A. Arnold Gillespie, Donald Jahraus, Warren Newcombe; Sound Effects by Douglas Shearer",TRUE
Wilson,1944,17,SPECIAL EFFECTS,Photographic Effects by Fred Sersen; Sound Effects by Roger Heman,FALSE
Going My Way,1944,17,WRITING (Original Motion Picture Story),Leo McCarey,TRUE
A Guy Named Joe,1944,17,WRITING (Original Motion Picture Story),"Chandler Sprague, David Boehm",FALSE
Lifeboat,1944,17,WRITING (Original Motion Picture Story),John Steinbeck,FALSE
None Shall Escape,1944,17,WRITING (Original Motion Picture Story),"Alfred Neumann, Joseph Than",FALSE
The Sullivans,1944,17,WRITING (Original Motion Picture Story),"Edward Doherty, Jules Schermer",FALSE
Hail the Conquering Hero,1944,17,WRITING (Original Screenplay),Preston Sturges,FALSE
The Miracle of Morgan's Creek,1944,17,WRITING (Original Screenplay),Preston Sturges,FALSE
Two Girls and a Sailor,1944,17,WRITING (Original Screenplay),"Richard Connell, Gladys Lehman",FALSE
Wilson,1944,17,WRITING (Original Screenplay),Lamar Trotti,TRUE
Wing and a Prayer,1944,17,WRITING (Original Screenplay),Jerome Cady,FALSE
Double Indemnity,1944,17,WRITING (Screenplay),"Billy Wilder, Raymond Chandler",FALSE
Gaslight,1944,17,WRITING (Screenplay),"John Van Druten, Walter Reisch, John L. Balderston",FALSE
Going My Way,1944,17,WRITING (Screenplay),"Frank Butler, Frank Cavett",TRUE
Laura,1944,17,WRITING (Screenplay),"Jay Dratler, Samuel Hoffenstein, Betty Reinhardt",FALSE
Meet Me in St. Louis,1944,17,WRITING (Screenplay),"Irving Brecher, Fred F. Finklehoffe",FALSE
,1944,17,SPECIAL AWARD, Margaret O'Brien,TRUE
,1944,17,SPECIAL AWARD, Bob Hope for his many services to the Academy.,TRUE
,1944,17,IRVING G. THALBERG MEMORIAL AWARD,Darryl F. Zanuck,TRUE
The Bells of St. Mary's,1945,18,ACTOR,Bing Crosby,FALSE
Anchors Aweigh,1945,18,ACTOR,Gene Kelly,FALSE
The Lost Weekend,1945,18,ACTOR,Ray Milland,TRUE
The Keys of the Kingdom,1945,18,ACTOR,Gregory Peck,FALSE
A Song to Remember,1945,18,ACTOR,Cornel Wilde,FALSE
Spellbound,1945,18,ACTOR IN A SUPPORTING ROLE,Michael Chekhov,FALSE
The Corn Is Green,1945,18,ACTOR IN A SUPPORTING ROLE,John Dall,FALSE
A Tree Grows in Brooklyn,1945,18,ACTOR IN A SUPPORTING ROLE,James Dunn,TRUE
G. I. Joe,1945,18,ACTOR IN A SUPPORTING ROLE,Robert Mitchum,FALSE
A Medal for Benny,1945,18,ACTOR IN A SUPPORTING ROLE,J. Carrol Naish,FALSE
The Bells of St. Mary's,1945,18,ACTRESS,Ingrid Bergman,FALSE
Mildred Pierce,1945,18,ACTRESS,Joan Crawford,TRUE
The Valley of Decision,1945,18,ACTRESS,Greer Garson,FALSE
Love Letters,1945,18,ACTRESS,Jennifer Jones,FALSE
Leave Her to Heaven,1945,18,ACTRESS,Gene Tierney,FALSE
Mildred Pierce,1945,18,ACTRESS IN A SUPPORTING ROLE,Eve Arden,FALSE
Mildred Pierce,1945,18,ACTRESS IN A SUPPORTING ROLE,Ann Blyth,FALSE
The Picture of Dorian Gray,1945,18,ACTRESS IN A SUPPORTING ROLE,Angela Lansbury,FALSE
The Corn Is Green,1945,18,ACTRESS IN A SUPPORTING ROLE,Joan Lorring,FALSE
National Velvet,1945,18,ACTRESS IN A SUPPORTING ROLE,Anne Revere,TRUE
Blood on the Sun,1945,18,ART DIRECTION (Black-and-White),Art Direction:  Wiard Ihnen;  Interior Decoration:  A. Roland Fields,TRUE
Experiment Perilous,1945,18,ART DIRECTION (Black-and-White),"Art Direction:  Albert S. D'Agostino, Jack Okey;  Interior Decoration:  Darrell Silvera, Claude Carpenter",FALSE
The Keys of the Kingdom,1945,18,ART DIRECTION (Black-and-White),"Art Direction:  James Basevi, William Darling;  Interior Decoration:  Thomas Little, Frank E. Hughes",FALSE
Love Letters,1945,18,ART DIRECTION (Black-and-White),"Art Direction:  Hans Dreier, Roland Anderson;  Interior Decoration:  Sam Comer, Ray Moyer",FALSE
The Picture of Dorian Gray,1945,18,ART DIRECTION (Black-and-White),"Art Direction:  Cedric Gibbons, Hans Peters;  Interior Decoration:  Edwin B. Willis, Hugh Hunt, John Bonar",FALSE
Frenchman's Creek,1945,18,ART DIRECTION (Color),"Art Direction:  Hans Dreier, Ernst Fegte;  Interior Decoration:  Sam Comer",TRUE
Leave Her to Heaven,1945,18,ART DIRECTION (Color),"Art Direction:  Lyle Wheeler, Maurice Ransford;  Interior Decoration:  Thomas Little",FALSE
National Velvet,1945,18,ART DIRECTION (Color),"Art Direction:  Cedric Gibbons, Urie McCleary;  Interior Decoration:  Edwin B. Willis, Mildred Griffiths",FALSE
San Antonio,1945,18,ART DIRECTION (Color),Art Direction:  Ted Smith;  Interior Decoration:  Jack McConaghy,FALSE
A Thousand and One Nights,1945,18,ART DIRECTION (Color),"Art Direction:  Stephen Goosson, Rudolph Sternad;  Interior Decoration:  Frank Tuttle",FALSE
The Keys of the Kingdom,1945,18,CINEMATOGRAPHY (Black-and-White),Arthur Miller,FALSE
The Lost Weekend,1945,18,CINEMATOGRAPHY (Black-and-White),John F. Seitz,FALSE
Mildred Pierce,1945,18,CINEMATOGRAPHY (Black-and-White),Ernest Haller,FALSE
The Picture of Dorian Gray,1945,18,CINEMATOGRAPHY (Black-and-White),Harry Stradling,TRUE
Spellbound,1945,18,CINEMATOGRAPHY (Black-and-White),George Barnes,FALSE
Anchors Aweigh,1945,18,CINEMATOGRAPHY (Color),"Robert Planck, Charles Boyle",FALSE
Leave Her to Heaven,1945,18,CINEMATOGRAPHY (Color),Leon Shamroy,TRUE
National Velvet,1945,18,CINEMATOGRAPHY (Color),Leonard Smith,FALSE
A Song to Remember,1945,18,CINEMATOGRAPHY (Color),"Tony Gaudio, Allen M. Davey",FALSE
The Spanish Main,1945,18,CINEMATOGRAPHY (Color),George Barnes,FALSE
The Bells of St. Mary's,1945,18,DIRECTING,Leo McCarey,FALSE
The Lost Weekend,1945,18,DIRECTING,Billy Wilder,TRUE
National Velvet,1945,18,DIRECTING,Clarence Brown,FALSE
The Southerner,1945,18,DIRECTING,Jean Renoir,FALSE
Spellbound,1945,18,DIRECTING,Alfred Hitchcock,FALSE
The Last Bomb,1945,18,DOCUMENTARY (Feature),United States Army Air Force,FALSE
The True Glory,1945,18,DOCUMENTARY (Feature),The Governments of Great Britain and the United States of America,TRUE
Hitler Lives?,1945,18,DOCUMENTARY (Short Subject),"Gordon Hollingshead, Producer",TRUE
Library of Congress,1945,18,DOCUMENTARY (Short Subject),United States Office of War Information Overseas Motion Picture Bureau,FALSE
To the Shores of Iwo Jima,1945,18,DOCUMENTARY (Short Subject),United States Marine Corps,FALSE
The Bells of St. Mary's,1945,18,FILM EDITING,Harry Marker,FALSE
The Lost Weekend,1945,18,FILM EDITING,Doane Harrison,FALSE
National Velvet,1945,18,FILM EDITING,Robert J. Kern,TRUE
"Objective, Burma!",1945,18,FILM EDITING,George Amy,FALSE
A Song to Remember,1945,18,FILM EDITING,Charles Nelson,FALSE
The Bells of St. Mary's,1945,18,MUSIC (Music Score of a Dramatic or Comedy Picture),Robert Emmett Dolan,FALSE
Brewster's Millions,1945,18,MUSIC (Music Score of a Dramatic or Comedy Picture),Lou Forbes,FALSE
Captain Kidd,1945,18,MUSIC (Music Score of a Dramatic or Comedy Picture),Werner Janssen,FALSE
The Enchanted Cottage,1945,18,MUSIC (Music Score of a Dramatic or Comedy Picture),Roy Webb,FALSE
Flame of Barbary Coast,1945,18,MUSIC (Music Score of a Dramatic or Comedy Picture),"Morton Scott, Dale Butts",FALSE
G. I. Honeymoon,1945,18,MUSIC (Music Score of a Dramatic or Comedy Picture),Edward J. Kay,FALSE
G. I. Joe,1945,18,MUSIC (Music Score of a Dramatic or Comedy Picture),"Louis Applebaum, Ann Ronell",FALSE
Guest in the House,1945,18,MUSIC (Music Score of a Dramatic or Comedy Picture),Werner Janssen,FALSE
Guest Wife,1945,18,MUSIC (Music Score of a Dramatic or Comedy Picture),Daniele Amfitheatrof,FALSE
The Keys of the Kingdom,1945,18,MUSIC (Music Score of a Dramatic or Comedy Picture),Alfred Newman,FALSE
The Lost Weekend,1945,18,MUSIC (Music Score of a Dramatic or Comedy Picture),Miklos Rozsa,FALSE
Love Letters,1945,18,MUSIC (Music Score of a Dramatic or Comedy Picture),Victor Young,FALSE
The Man Who Walked Alone,1945,18,MUSIC (Music Score of a Dramatic or Comedy Picture),Karl Hajos,FALSE
"Objective, Burma!",1945,18,MUSIC (Music Score of a Dramatic or Comedy Picture),Franz Waxman,FALSE
Paris--Underground,1945,18,MUSIC (Music Score of a Dramatic or Comedy Picture),Alexander Tansman,FALSE
A Song to Remember,1945,18,MUSIC (Music Score of a Dramatic or Comedy Picture),"Miklos Rozsa, Morris Stoloff",FALSE
The Southerner,1945,18,MUSIC (Music Score of a Dramatic or Comedy Picture),Werner Janssen,FALSE
Spellbound,1945,18,MUSIC (Music Score of a Dramatic or Comedy Picture),Miklos Rozsa,TRUE
This Love of Ours,1945,18,MUSIC (Music Score of a Dramatic or Comedy Picture),H. J. Salter,FALSE
The Valley of Decision,1945,18,MUSIC (Music Score of a Dramatic or Comedy Picture),Herbert Stothart,FALSE
The Woman in the Window,1945,18,MUSIC (Music Score of a Dramatic or Comedy Picture),"Arthur Lange, Hugo Friedhofer",FALSE
Anchors Aweigh,1945,18,MUSIC (Scoring of a Musical Picture),Georgie Stoll,TRUE
Belle of the Yukon,1945,18,MUSIC (Scoring of a Musical Picture),Arthur Lange,FALSE
Can't Help Singing,1945,18,MUSIC (Scoring of a Musical Picture),"Jerome Kern, H. J. Salter",FALSE
Hitchhike to Happiness,1945,18,MUSIC (Scoring of a Musical Picture),Morton Scott,FALSE
Incendiary Blonde,1945,18,MUSIC (Scoring of a Musical Picture),Robert Emmett Dolan,FALSE
Rhapsody in Blue,1945,18,MUSIC (Scoring of a Musical Picture),"Ray Heindorf, Max Steiner",FALSE
State Fair,1945,18,MUSIC (Scoring of a Musical Picture),"Alfred Newman, Charles Henderson",FALSE
Sunbonnet Sue,1945,18,MUSIC (Scoring of a Musical Picture),Edward J. Kay,FALSE
The Three Caballeros,1945,18,MUSIC (Scoring of a Musical Picture),"Charles Wolcott, Edward Plumb, Paul J. Smith",FALSE
Tonight and Every Night,1945,18,MUSIC (Scoring of a Musical Picture),"Marlin Skiles, Morris Stoloff",FALSE
Why Girls Leave Home,1945,18,MUSIC (Scoring of a Musical Picture),Walter Greene,FALSE
Wonder Man,1945,18,MUSIC (Scoring of a Musical Picture),"Ray Heindorf, Lou Forbes",FALSE
Here Come the Waves,1945,18,MUSIC (Song),Music by Harold Arlen; Lyrics by Johnny Mercer,FALSE
Tonight and Every Night,1945,18,MUSIC (Song),Music by Jule Styne; Lyrics by Sammy Cahn,FALSE
The Bells of St. Mary's,1945,18,MUSIC (Song),Music by James Van Heusen; Lyrics by Johnny Burke,FALSE
Why Girls Leave Home,1945,18,MUSIC (Song),Music by Jay Livingston; Lyrics by Ray Evans,FALSE
Earl Carroll Vanities,1945,18,MUSIC (Song),Music by Walter Kent; Lyrics by Kim Gannon,FALSE
Anchors Aweigh,1945,18,MUSIC (Song),Music by Jule Styne; Lyrics by Sammy Cahn,FALSE
Sing Your Way Home,1945,18,MUSIC (Song),Music by Allie Wrubel; Lyrics by Herb Magidson,FALSE
State Fair,1945,18,MUSIC (Song),Music by Richard Rodgers; Lyrics by Oscar Hammerstein II,TRUE
G. I. Joe,1945,18,MUSIC (Song),Music and Lyrics by Ann Ronell,FALSE
Love Letters,1945,18,MUSIC (Song),Music by Victor Young; Lyrics by Eddie Heyman,FALSE
Can't Help Singing,1945,18,MUSIC (Song),Music by Jerome Kern; Lyrics by E. Y. Harburg,FALSE
Belle of the Yukon,1945,18,MUSIC (Song),Music by James Van Heusen; Lyrics by Johnny Burke,FALSE
Wonder Man,1945,18,MUSIC (Song),Music by David Rose; Lyrics by Leo Robin,FALSE
San Antonio,1945,18,MUSIC (Song),Music by Ray Heindorf and M. K. Jerome; Lyrics by Ted Koehler,FALSE
Anchors Aweigh,1945,18,BEST MOTION PICTURE,Metro-Goldwyn-Mayer,FALSE
The Bells of St. Mary's,1945,18,BEST MOTION PICTURE,Rainbow Productions,FALSE
The Lost Weekend,1945,18,BEST MOTION PICTURE,Paramount,TRUE
Mildred Pierce,1945,18,BEST MOTION PICTURE,Warner Bros.,FALSE
Spellbound,1945,18,BEST MOTION PICTURE,Selznick International Pictures,FALSE
Donald's Crime,1945,18,SHORT SUBJECT (Cartoon),"Walt Disney, Producer",FALSE
Jasper and the Beanstalk,1945,18,SHORT SUBJECT (Cartoon),"George Pal, Producer",FALSE
Life with Feathers,1945,18,SHORT SUBJECT (Cartoon),"Eddie Selzer, Producer",FALSE
Mighty Mouse in Gypsy Life,1945,18,SHORT SUBJECT (Cartoon),"Paul Terry, Producer",FALSE
The Poet and Peasant,1945,18,SHORT SUBJECT (Cartoon),"Walter Lantz, Producer",FALSE
Quiet Please!,1945,18,SHORT SUBJECT (Cartoon),"Frederick Quimby, Producer",TRUE
Rippling Romance,1945,18,SHORT SUBJECT (Cartoon),Screen Gems,FALSE
Along the Rainbow Trail,1945,18,SHORT SUBJECT (One-reel),"Edmund Reek, Producer",FALSE
Screen Snapshots' 25th Anniversary,1945,18,SHORT SUBJECT (One-reel),"Ralph Staub, Producer",FALSE
Stairway to Light,1945,18,SHORT SUBJECT (One-reel),"Herbert Moulton, Producer;  Jerry Bresler, Executive Producer",TRUE
Story of a Dog,1945,18,SHORT SUBJECT (One-reel),"Gordon Hollingshead, Producer",FALSE
White Rhapsody,1945,18,SHORT SUBJECT (One-reel),"Grantland Rice, Producer",FALSE
Your National Gallery,1945,18,SHORT SUBJECT (One-reel),"Joseph O'Brien and Thomas Mead, Producers",FALSE
A Gun in His Hand,1945,18,SHORT SUBJECT (Two-reel),"Chester Franklin, Producer;  Jerry Bresler, Executive Producer",FALSE
The Jury Goes Round 'N' Round,1945,18,SHORT SUBJECT (Two-reel),"Jules White, Producer",FALSE
The Little Witch,1945,18,SHORT SUBJECT (Two-reel),"George Templeton, Producer",FALSE
Star in the Night,1945,18,SHORT SUBJECT (Two-reel),"Gordon Hollingshead, Producer",TRUE
The Bells of St. Mary's,1945,18,SOUND RECORDING,"RKO Radio Studio Sound Department, Stephen Dunn, Sound Director",TRUE
Flame of Barbary Coast,1945,18,SOUND RECORDING,"Republic Studio Sound Department, Daniel J. Bloomberg, Sound Director",FALSE
Lady on a Train,1945,18,SOUND RECORDING,"Universal Studio Sound Department, Bernard B. Brown, Sound Director",FALSE
Leave Her to Heaven,1945,18,SOUND RECORDING,"20th Century-Fox Studio Sound Department, Thomas T. Moulton, Sound Director",FALSE
Rhapsody in Blue,1945,18,SOUND RECORDING,"Warner Bros. Studio Sound Department, Nathan Levinson, Sound Director",FALSE
A Song to Remember,1945,18,SOUND RECORDING,"Columbia Studio Sound Department, John P. Livadary, Sound Director",FALSE
The Southerner,1945,18,SOUND RECORDING,"General Service, Jack Whitney, Sound Director",FALSE
They Were Expendable,1945,18,SOUND RECORDING,"Metro-Goldwyn-Mayer Studio Sound Department, Douglas Shearer, Sound Director",FALSE
The Three Caballeros,1945,18,SOUND RECORDING,"Walt Disney Studio Sound Department, C. O. Slyfield, Sound Director",FALSE
Three Is a Family,1945,18,SOUND RECORDING,"RCA Sound, W. V. Wolfe, Sound Director",FALSE
The Unseen,1945,18,SOUND RECORDING,"Paramount Studio Sound Department, Loren L. Ryder, Sound Director",FALSE
Wonder Man,1945,18,SOUND RECORDING,"Samuel Goldwyn Studio Sound Department, Gordon Sawyer, Sound Director",FALSE
Captain Eddie,1945,18,SPECIAL EFFECTS,"Photographic Effects by Fred Sersen, Sol Halprin; Sound Effects by Roger Heman, Harry Leonard",FALSE
Spellbound,1945,18,SPECIAL EFFECTS,Photographic Effects by Jack Cosgrove,FALSE
They Were Expendable,1945,18,SPECIAL EFFECTS,"Photographic Effects by A. Arnold Gillespie, Donald Jahraus, Robert A. MacDonald; Sound Effects by Michael Steinore",FALSE
A Thousand and One Nights,1945,18,SPECIAL EFFECTS,Photographic Effects by Lawrence W. Butler; Sound Effects by Ray Bomba,FALSE
Wonder Man,1945,18,SPECIAL EFFECTS,Photographic Effects by John Fulton; Sound Effects by Arthur W. Johns,TRUE
The Affairs of Susan,1945,18,WRITING (Original Motion Picture Story),"Thomas Monroe, Laszlo Gorog",FALSE
The House on 92nd Street,1945,18,WRITING (Original Motion Picture Story),Charles G. Booth,TRUE
A Medal for Benny,1945,18,WRITING (Original Motion Picture Story),"John Steinbeck, Jack Wagner",FALSE
"Objective, Burma!",1945,18,WRITING (Original Motion Picture Story),Alvah Bessie,FALSE
A Song to Remember,1945,18,WRITING (Original Motion Picture Story),Ernst Marischka,FALSE
Dillinger,1945,18,WRITING (Original Screenplay),Philip Yordan,FALSE
Marie-Louise,1945,18,WRITING (Original Screenplay),Richard Schweizer,TRUE
Music for Millions,1945,18,WRITING (Original Screenplay),Myles Connolly,FALSE
Salty O'Rourke,1945,18,WRITING (Original Screenplay),Milton Holmes,FALSE
"What Next, Corporal Hargrove?",1945,18,WRITING (Original Screenplay),Harry Kurnitz,FALSE
G. I. Joe,1945,18,WRITING (Screenplay),"Leopold Atlas, Guy Endore, Philip Stevenson",FALSE
The Lost Weekend,1945,18,WRITING (Screenplay),"Charles Brackett, Billy Wilder",TRUE
Mildred Pierce,1945,18,WRITING (Screenplay),Ranald MacDougall,FALSE
Pride of the Marines,1945,18,WRITING (Screenplay),Albert Maltz,FALSE
A Tree Grows in Brooklyn,1945,18,WRITING (Screenplay),"Tess Slesinger, Frank Davis",FALSE
,1945,18,SPECIAL AWARD, Walter Wanger for his six years service as President of the Academy of Motion Picture Arts and Sciences.,TRUE
,1945,18,SPECIAL AWARD, Peggy Ann Garner,TRUE
,1945,18,SPECIAL AWARD, The House I Live In,TRUE
,1945,18,SPECIAL AWARD, Republic Studio,TRUE
The Best Years of Our Lives,1946,19,ACTOR,Fredric March,TRUE
Henry V,1946,19,ACTOR,Laurence Olivier,FALSE
The Jolson Story,1946,19,ACTOR,Larry Parks,FALSE
The Yearling,1946,19,ACTOR,Gregory Peck,FALSE
It's a Wonderful Life,1946,19,ACTOR,James Stewart,FALSE
The Green Years,1946,19,ACTOR IN A SUPPORTING ROLE,Charles Coburn,FALSE
The Jolson Story,1946,19,ACTOR IN A SUPPORTING ROLE,William Demarest,FALSE
Notorious,1946,19,ACTOR IN A SUPPORTING ROLE,Claude Rains,FALSE
The Best Years of Our Lives,1946,19,ACTOR IN A SUPPORTING ROLE,Harold Russell,TRUE
The Razor's Edge,1946,19,ACTOR IN A SUPPORTING ROLE,Clifton Webb,FALSE
To Each His Own,1946,19,ACTRESS,Olivia de Havilland,TRUE
Brief Encounter,1946,19,ACTRESS,Celia Johnson,FALSE
Duel in the Sun,1946,19,ACTRESS,Jennifer Jones,FALSE
Sister Kenny,1946,19,ACTRESS,Rosalind Russell,FALSE
The Yearling,1946,19,ACTRESS,Jane Wyman,FALSE
The Spiral Staircase,1946,19,ACTRESS IN A SUPPORTING ROLE,Ethel Barrymore,FALSE
The Razor's Edge,1946,19,ACTRESS IN A SUPPORTING ROLE,Anne Baxter,TRUE
Duel in the Sun,1946,19,ACTRESS IN A SUPPORTING ROLE,Lillian Gish,FALSE
Saratoga Trunk,1946,19,ACTRESS IN A SUPPORTING ROLE,Flora Robson,FALSE
Anna and the King of Siam,1946,19,ACTRESS IN A SUPPORTING ROLE,Gale Sondergaard,FALSE
Anna and the King of Siam,1946,19,ART DIRECTION (Black-and-White),"Art Direction:  Lyle Wheeler, William Darling;  Interior Decoration:  Thomas Little, Frank E. Hughes",TRUE
Kitty,1946,19,ART DIRECTION (Black-and-White),"Art Direction:  Hans Dreier, Walter Tyler;  Interior Decoration:  Sam Comer, Ray Moyer",FALSE
The Razor's Edge,1946,19,ART DIRECTION (Black-and-White),"Art Direction:  Richard Day, Nathan Juran;  Interior Decoration:  Thomas Little, Paul S. Fox",FALSE
Caesar and Cleopatra,1946,19,ART DIRECTION (Color),John Bryan,FALSE
Henry V,1946,19,ART DIRECTION (Color),"Art Direction:  Paul Sheriff, Carmen Dillon",FALSE
The Yearling,1946,19,ART DIRECTION (Color),"Art Direction:  Cedric Gibbons, Paul Groesse;  Interior Decoration:  Edwin B. Willis",TRUE
Anna and the King of Siam,1946,19,CINEMATOGRAPHY (Black-and-White),Arthur Miller,TRUE
The Green Years,1946,19,CINEMATOGRAPHY (Black-and-White),George Folsey,FALSE
The Jolson Story,1946,19,CINEMATOGRAPHY (Color),Joseph Walker,FALSE
The Yearling,1946,19,CINEMATOGRAPHY (Color),"Charles Rosher, Leonard Smith, Arthur Arling",TRUE
